# dom1_core dom2_core
27.090394 26.411533
26.593112 26.446284
25.645709 27.087568
26.110384 26.705842
26.060981 26.950057
26.550176 26.191953
26.186819 25.758290
26.785392 26.842521
27.434006 26.692301
26.586615 27.380899
27.265104 26.253141
26.609752 26.702292
27.111103 26.135853
27.251406 26.372646
27.004379 26.494432
27.092196 26.597113
27.009326 27.436456
27.703138 26.750886
29.021809 25.789734
28.086896 26.188899
28.093017 25.954138
28.325897 25.473967
26.772529 25.033803
27.799805 25.199414
27.593843 24.772999
27.816388 24.676966
26.839454 25.406577
25.814889 25.789731
25.865479 25.961213
25.914378 25.572304
26.284838 25.720027
24.870251 26.335495
25.170207 26.655539
25.780017 26.475427
26.024690 26.916520
25.849530 26.494636
25.837908 25.554174
26.412626 26.174061
27.936115 26.220269
26.537085 26.675845
27.795228 26.566163
28.478116 26.042273
28.215660 26.760365
28.998958 26.306066
27.497599 26.331237
26.993750 25.881656
26.732087 26.494522
26.417207 26.413489
26.775656 25.781225
27.068653 25.588736
26.938496 25.316714
25.808449 26.328704
26.070421 26.053011
26.433533 25.967399
27.372632 26.039271
26.625368 26.192899
25.266605 25.791325
25.189944 25.336552
24.811499 25.817652
25.102916 25.433889
24.198265 25.762292
24.956813 26.657043
25.259508 25.958241
25.394224 26.140002
25.317374 26.603822
25.350520 26.402944
25.306129 27.002975
25.196228 26.900394
25.426371 25.872609
25.700539 26.084362
25.367049 25.482812
24.820214 25.488116
24.566557 25.055620
25.871739 25.503149
25.196011 25.232118
24.675806 25.744625
24.010889 25.813602
24.184795 26.665594
23.697261 25.837549
23.320553 27.075043
23.425255 26.906629
23.680471 26.804837
24.526117 27.007887
25.461708 26.533338
26.424852 25.934214
25.279804 26.377151
25.670520 25.424684
25.260597 26.304727
25.227275 25.400629
25.691384 25.847177
25.641751 25.326466
26.372747 25.327017
26.207340 25.262786
27.196223 24.938274
27.160816 25.075072
26.484442 25.263950
26.926360 24.968804
27.514659 25.619314
28.498488 25.924893
28.785198 25.466407
28.868390 25.435178
29.507746 25.086994
29.413720 25.645707
28.422610 26.332083
28.231384 26.629988
29.230550 26.207861
27.739835 26.595140
27.614783 26.655312
27.507519 25.968265
27.247179 26.565880
28.276064 26.341763
27.987628 26.607563
27.467405 25.877094
27.570056 26.677729
26.521239 26.680624
26.968740 26.416281
27.618799 26.049100
27.865306 25.774871
27.907243 26.367362
28.959425 26.015191
28.643118 25.668075
28.273899 25.675284
27.613495 26.529367
27.909191 25.550086
28.881534 26.162287
28.477344 26.687640
27.563572 25.852478
27.813891 25.609290
27.365842 26.200444
26.904507 26.282297
27.287768 25.337616
27.019651 26.303916
27.730653 26.422706
26.837723 25.978132
27.830698 26.493732
28.541188 26.504835
27.131032 26.459792
27.970616 26.569751
27.770837 26.508668
27.742502 25.896733
27.159272 27.057648
27.097357 26.192763
26.969968 26.236417
26.449168 27.171090
26.216461 27.326988
26.995077 26.565720
27.637514 26.490569
27.413680 27.199217
27.488325 27.339231
28.113360 26.906828
28.882714 26.810254
28.239370 27.379891
28.224656 27.789599
28.482009 27.403499
28.569335 27.922710
27.435297 27.202185
27.832399 26.398654
28.530787 26.777615
29.217075 26.215636
28.421303 26.590187
27.909809 26.511793
27.716554 27.170053
27.821030 26.233814
28.270162 26.916842
27.784772 26.488084
27.557263 26.312393
27.870744 27.141859
28.859042 26.652404
28.452908 26.915112
29.124998 27.065322
29.607883 26.919568
29.052674 27.495505
29.698067 27.467695
29.336892 26.963035
28.768591 26.570860
28.088019 27.281291
26.717800 27.412736
27.431580 26.655157
27.120970 25.581459
26.713302 26.386325
27.512076 26.589626
27.930115 26.566929
28.525521 26.506080
27.801601 26.085058
28.037372 26.042128
27.532964 25.699493
27.802555 26.479468
27.871647 26.532415
27.862118 26.320090
27.018200 26.531674
26.895743 26.196615
26.829090 25.819932
26.575206 27.555382
26.899716 27.353604
26.952046 26.615599
27.711681 27.381557
27.393887 27.432302
27.467801 27.248164
28.076990 26.533204
27.335010 26.612498
26.737527 26.966332
27.124802 27.249078
27.233087 27.304337
26.848736 26.992352
27.430331 27.161119
27.909279 26.668876
27.868217 26.724913
27.837525 26.623475
26.434388 26.927798
26.231271 27.145529
26.743071 27.082938
26.037364 27.252997
25.922752 27.404226
25.928304 27.034226
26.338175 27.467181
25.954621 26.968122
26.149261 27.123140
27.682060 26.703638
27.889810 27.578634
26.865866 27.738881
26.232556 27.365168
25.765473 27.424470
26.809950 26.724727
26.200744 25.988935
26.973439 26.507892
26.271123 26.093613
27.414140 26.559156
26.417908 25.609463
26.652359 26.167167
26.142002 26.023663
25.914009 25.702652
25.582686 25.170027
25.667933 25.628106
26.556636 25.504552
25.577450 24.453102
25.995319 24.607271
24.933532 24.679168
25.240456 24.372088
26.519703 24.487156
25.025818 24.943731
25.282339 25.358259
26.524867 24.848965
26.460594 24.891886
26.878546 24.903357
26.661960 24.844111
26.467476 24.430644
27.217102 24.983493
27.051876 24.176699
26.500827 24.806968
25.795242 25.527122
26.297852 24.924707
26.544348 25.280725
26.217689 25.267285
25.303801 24.740198
25.316769 24.765335
25.049625 25.159647
24.031092 25.072488
24.235746 25.484382
23.709598 25.578261
24.380962 25.379256
23.698966 26.025723
23.140446 25.953197
22.894560 25.685673
23.880776 25.903587
24.043915 26.271673
24.543867 26.137403
25.097565 26.770791
26.092901 25.762178
24.010216 26.169581
25.200710 26.287326
25.312449 26.165097
25.023344 26.871957
24.629247 25.912558
25.717617 26.187775
24.821566 26.449737
25.939285 25.670342
25.572534 26.170233
25.723323 25.740548
26.253272 25.617523
26.226372 26.045808
27.173382 26.024072
26.425381 25.540552
26.885993 26.271906
26.686597 25.395502
26.476154 25.359120
26.214288 25.692228
25.767278 25.713878
25.435405 25.469814
25.928125 25.225536
24.882147 25.738835
24.350075 25.865027
24.870379 25.820300
25.024052 25.120667
25.207043 25.095994
25.682946 25.338390
24.782749 25.488572
24.780054 25.672192
24.338038 25.413601
25.150822 24.982991
25.970459 25.428798
24.417325 25.206665
25.879048 24.503715
24.934579 25.046783
24.548603 25.524330
25.640926 24.934987
24.882819 25.753160
24.862217 25.534427
24.534138 25.502794
24.364639 25.477838
24.532240 25.109819
24.866862 25.680977
24.137462 26.035205
25.122820 25.379954
25.312186 25.687957
24.526533 25.386916
23.805581 25.836242
24.345436 26.135597
24.299408 26.341678
24.240076 26.746534
25.407881 26.345450
25.271648 26.564054
25.787534 25.888408
26.368184 26.371598
25.604908 25.841629
25.836204 25.882038
25.597444 25.287143
26.125745 25.372603
25.467479 25.911867
25.957034 26.589887
26.896407 25.262683
26.071271 25.143025
24.843470 25.870998
24.913256 25.840802
24.038753 26.264559
24.229141 25.526864
24.766443 25.375111
23.988686 25.016837
24.445092 24.780267
23.892015 25.256181
23.248779 25.520196
23.604551 24.650263
23.602300 25.381760
23.974202 25.994410
23.876682 25.350208
23.572737 25.404311
23.468446 25.888537
24.901704 25.736139
24.583209 24.787771
24.750590 24.994092
25.812892 24.236232
25.657343 24.039060
24.285568 24.284688
23.751705 24.350626
24.058287 23.927732
23.328799 24.450694
23.690763 24.847403
23.228551 24.116232
23.486904 24.811743
22.555483 24.416846
23.340690 24.101752
22.575274 23.791031
23.121376 23.547377
22.946129 23.764367
24.388888 24.007809
23.912827 24.661456
23.961257 23.912177
24.145904 24.631769
23.814767 24.521450
23.689984 25.322362
23.743865 24.746023
23.825856 25.103498
24.477498 25.515032
24.774588 25.619166
25.875454 24.894511
26.303654 24.993627
25.395334 25.816550
25.823000 24.652450
25.407212 25.646393
24.469383 25.584182
24.953763 25.872701
25.987429 25.565204
27.065420 25.027442
26.392783 25.296473
26.210040 24.657133
25.960622 25.312172
24.590168 25.585498
24.250909 25.676207
24.745566 25.825938
24.510672 25.772769
24.424751 25.296177
24.733994 25.315744
24.234083 25.011577
23.740337 25.878091
23.646296 25.874929
23.526801 26.068411
23.721579 25.439023
23.646807 25.782229
24.834605 25.317693
22.330558 25.517287
22.268904 25.481428
21.998156 25.692934
23.865428 26.334275
24.275904 26.071386
24.585330 26.801712
24.049655 27.530177
24.271574 26.456883
24.251988 26.681141
24.155099 26.534979
24.178913 26.391127
23.011801 25.710711
22.780905 25.567952
22.603336 25.991689
23.785726 26.148586
24.012714 27.232310
24.765046 26.832840
24.747785 26.680970
24.892146 26.165576
26.061312 25.787845
25.221027 26.812143
25.958162 26.712626
26.024245 26.452374
26.108279 26.237136
24.152637 26.939497
24.081264 27.042398
24.032767 26.394846
24.676535 25.455062
24.133533 26.162107
24.455997 26.482056
25.193053 25.550753
24.506263 26.063942
25.513148 27.066373
25.016307 26.600271
23.870667 26.383116
24.120285 26.436015
23.345419 27.524694
23.838004 26.606251
23.933276 26.081518
23.986908 26.300818
23.881626 26.498130
24.854443 26.695600
24.527340 26.130129
23.842242 26.165704
23.615881 25.749635
24.474127 25.666418
23.249524 24.968400
23.822437 26.229249
23.773963 25.296148
23.108484 25.726027
24.530824 25.648618
25.533125 25.934938
24.779804 26.327980
24.961404 25.378102
24.780494 25.823999
24.588547 25.346984
24.549767 26.371417
24.723663 25.970871
24.983304 25.493510
25.415171 25.787604
25.537394 25.884412
25.696686 26.046149
25.257004 25.823162
24.674589 25.905023
25.092972 25.929673
25.794983 25.718656
25.646070 25.400253
24.963593 26.511860
24.263095 27.052853
22.454322 27.084574
22.687452 25.922858
23.612942 26.441792
23.366656 26.752676
23.284531 26.033293
22.913430 26.772725
24.071669 26.563806
23.213221 27.182891
25.169062 25.874275
24.024106 26.119743
23.146922 25.352891
23.156748 25.502340
22.842371 26.542270
22.529314 26.902826
23.489648 26.480143
23.668704 26.937229
23.560352 26.593402
22.895421 25.975623
23.360509 26.351406
22.970152 26.076413
23.750821 26.291004
23.303977 25.301816
22.920673 25.983596
22.373116 25.843109
22.906896 25.730500
23.620855 25.389487
24.145865 25.225929
25.035825 25.812342
24.352850 26.258098
24.319104 26.311485
23.921580 26.479457
24.949415 26.527214
25.246947 26.119020
25.723867 26.384126
25.950270 25.879585
25.921357 25.900883
25.226577 26.076355
25.188429 26.104846
25.221791 25.407383
24.944487 26.242196
25.423894 25.484411
25.681513 24.953303
25.186788 25.188550
25.574449 25.769407
25.152996 25.562293
25.234994 25.949973
27.179947 25.102182
27.321408 25.149870
27.802256 25.129591
26.704634 25.149075
26.727771 25.622012
25.811092 25.592724
26.316763 25.507534
26.127085 25.751320
26.600412 25.840527
25.557512 25.379283
24.488635 25.481695
25.335249 25.940802
25.212989 26.710419
25.907195 25.720057
26.943561 26.064819
25.733114 26.220085
26.798639 25.933766
27.152946 25.645790
26.470644 25.930506
26.120656 25.741837
26.622089 25.298415
26.450744 26.465878
26.458425 26.010329
26.207751 25.753210
26.190816 26.300336
27.404805 26.185069
26.437545 25.935179
25.120212 26.165942
25.669771 26.060193
25.814391 24.990879
24.888194 26.389104
23.746556 26.020800
23.541055 26.119457
23.898781 26.172824
23.464750 26.050255
24.072152 25.908242
24.162521 26.483083
24.990997 26.506979
25.135151 26.401065
24.862891 25.750183
25.785269 26.394922
25.238951 26.790150
25.252629 26.243213
24.534748 26.894691
24.046078 26.799363
24.541992 26.248039
24.547119 26.873488
24.570294 26.033741
24.423736 26.153648
24.520120 26.657821
25.331727 26.346663
24.700696 26.703421
25.188468 25.959081
25.737947 25.642769
26.258545 26.367556
27.222482 26.136647
26.623189 26.693908
27.752154 25.854254
26.886153 26.101103
27.622955 25.483683
26.399725 26.013923
25.996886 25.707346
26.468102 26.750966
26.610727 27.040117
25.455329 27.593965
25.168596 26.890451
25.534841 26.937028
24.053067 27.044013
24.446785 26.404479
25.125896 27.007028
24.925919 26.405782
25.173919 26.334956
24.128193 26.274947
25.196562 26.051990
24.569372 25.739422
24.855458 26.581651
24.778859 25.936389
25.200236 26.284964
24.410342 26.642191
25.340681 26.052490
25.178979 26.337623
24.869596 25.925929
25.304432 26.247470
25.375622 25.747399
24.768669 26.172017
24.635282 26.362731
25.646309 25.868239
25.438240 26.710500
24.654858 26.320556
24.609103 26.435005
25.382731 25.844157
24.961935 26.335684
23.861365 26.743255
22.798781 26.961730
22.272815 25.726297
22.794459 26.210296
23.586940 26.463835
24.497868 26.480176
25.027890 26.890584
24.613875 26.426536
25.073389 25.513928
24.688246 25.661886
23.546192 26.386687
24.361155 26.377422
25.327970 26.440009
24.773058 25.848069
25.181094 26.012683
24.656332 26.301122
25.031018 26.276152
23.709153 26.457689
23.716108 26.355176
23.353030 26.039172
24.574150 26.444549
24.452619 26.756223
23.933232 27.966050
23.839156 26.542236
24.627608 27.231836
25.926494 26.809015
26.161511 26.668407
25.728131 26.532440
26.058057 26.849582
25.851403 26.583720
27.459741 25.586038
27.384133 26.848335
27.462343 27.035929
26.516273 26.973677
25.482247 27.210260
24.847087 26.871764
24.609828 26.587456
24.358882 26.959915
24.412408 26.698592
25.255021 26.506066
25.273282 26.275144
25.245374 26.333231
24.702335 26.489926
24.365987 26.234282
25.741497 26.362234
25.974433 26.687146
25.920800 27.497869
24.864089 27.146501
25.371149 26.764102
25.285119 27.234868
25.007468 27.138956
24.759836 25.794270
23.489234 26.128717
23.828745 25.745506
23.202187 26.329169
23.284933 26.560522
23.221652 26.827363
22.769423 26.261281
23.234834 26.061138
21.954935 25.354301
22.888425 25.807594
23.269097 25.421401
23.161297 25.671521
23.757002 26.163517
23.437972 25.779208
23.392232 25.970008
23.531789 26.174125
23.559410 26.360446
24.168196 26.095519
23.541158 26.031075
24.336368 26.649665
24.260592 26.466903
24.722305 25.402971
24.907764 26.579844
24.451027 26.241408
24.070311 26.037449
23.730967 26.298258
24.532674 26.364581
24.318985 26.482551
25.477470 25.568681
24.491630 26.125104
25.051126 26.628620
24.795744 26.800187
23.673307 26.685485
24.016644 25.945548
22.265936 26.865455
23.864373 26.278050
24.369216 26.252816
23.608371 25.998880
23.269518 26.255870
23.679700 25.410368
23.120463 26.040245
23.328959 25.864386
22.748565 26.434315
23.440586 25.661512
23.312363 25.227244
23.038763 26.245332
22.433721 25.996650
22.834532 26.400797
22.523767 26.255877
21.852349 27.100976
22.587274 25.638807
22.267556 26.620405
22.555463 26.567238
22.871623 26.517396
21.183717 26.822433
21.024345 26.348403
22.417412 25.786131
22.396816 26.115863
23.348483 26.132476
23.936370 25.723858
21.694640 26.827483
22.123201 25.823333
22.179730 26.776222
22.667262 26.452566
22.631837 26.554440
22.869124 25.732533
22.974785 26.516904
22.516939 26.044034
22.579587 26.000247
23.542098 25.783755
24.141552 26.245063
23.582821 26.309351
23.907416 26.106028
22.965617 26.027903
23.621178 25.754090
23.986869 25.703768
24.002908 25.920388
24.820632 26.303807
25.256031 25.556325
24.789119 26.175142
26.113177 26.079390
25.866105 25.781283
26.463896 25.606319
26.066313 26.547009
25.773944 25.861127
26.720061 25.806164
26.321818 25.314623
26.609335 25.621563
25.543111 25.572814
26.851023 25.485209
25.599289 25.136574
25.771400 25.267410
26.169830 25.526644
25.747275 25.142121
25.669764 25.656526
26.335826 25.302892
27.150846 25.627574
26.068749 26.247341
25.945064 26.244356
26.075112 25.769317
27.041020 25.424011
27.087410 26.467402
28.153235 25.297329
28.296598 26.068254
27.559455 25.884856
27.286391 25.694640
27.943648 25.994547
28.020602 26.461172
28.612392 26.685462
27.036374 25.783241
26.946986 26.281398
26.492794 26.141539
25.230644 26.147638
26.667187 26.696952
26.025509 26.433865
25.902023 26.238695
27.107380 25.945369
26.494101 25.539053
27.260114 26.605290
26.066606 26.115143
25.073703 26.615799
25.602923 26.231139
25.203532 26.631900
26.301635 25.988384
27.700095 25.837573
26.952278 26.291513
26.591835 26.134286
26.999335 26.624766
27.638789 25.377408
27.117968 25.958767
25.902129 26.063515
25.554533 26.327994
25.090515 26.728374
26.088629 25.432838
25.681676 26.474887
25.520884 26.684384
26.396862 26.230004
26.061978 26.140125
27.471531 25.311616
27.390783 26.294759
27.530321 25.960510
26.249108 25.864850
26.820493 25.927326
26.708188 26.343839
25.917373 26.451427
26.060635 25.892949
26.042522 26.186434
26.382745 26.279599
26.287355 26.247402
27.010993 26.367964
26.341289 26.457413
25.706208 26.108118
25.598553 27.389413
25.260424 26.399872
26.639031 26.229092
25.370042 26.622740
25.875942 26.140591
25.836139 25.537166
25.821200 25.967810
26.077723 25.537281
25.919498 26.049938
25.859677 25.918272
25.805540 26.125462
25.324715 24.647013
25.997710 26.252067
25.352133 25.676395
23.335466 26.313683
24.535332 25.361852
25.475876 25.441148
25.309758 25.196414
25.195727 24.415225
25.793693 24.725452
26.148451 24.596281
26.459440 25.048885
27.231916 24.735140
26.695264 25.140877
26.735519 25.231421
26.694144 25.160762
25.566169 25.203170
25.100784 25.067603
26.687574 25.342305
26.870265 25.648211
26.977528 25.177045
27.256606 24.991098
28.178555 25.248144
28.117756 25.309482
27.641266 25.255252
26.864003 25.529456
26.337477 25.771500
25.489331 25.942253
25.620879 24.825435
24.431871 25.714185
24.092695 25.242070
25.274225 25.441177
24.855874 25.155038
25.694803 25.834211
26.689331 24.549961
28.213419 26.070369
27.687750 25.850379
28.260932 25.981648
27.865656 25.775116
27.999048 25.754641
27.201379 25.901471
26.483775 25.531586
27.339169 26.038395
27.348598 25.746182
27.471506 25.716852
28.237082 25.339366
27.514493 25.320743
26.967368 25.846559
26.652245 25.212033
26.507961 26.387445
26.645039 26.266229
26.523303 25.866943
26.688024 25.250449
26.214283 25.784252
26.742373 25.885500
26.995996 24.959733
26.446913 25.302705
26.334585 25.824482
26.012020 26.732938
27.278987 25.353038
27.829754 25.524935
28.488699 25.980232
27.769345 26.120766
27.437348 25.987550
27.509309 26.630940
28.232649 26.458813
28.089485 26.432429
27.581710 25.892241
27.452632 26.286986
27.253057 26.569811
28.245711 25.794109
27.666805 26.706042
26.669154 26.613147
27.496750 26.154734
29.082868 26.150509
28.437063 25.930030
28.333320 26.508907
27.722054 25.870129
27.093597 26.202204
27.489804 25.883734
27.869554 26.844772
27.316643 26.729313
27.816364 26.775576
27.481400 27.465594
27.774347 26.669904
27.381194 26.637147
27.949116 26.626344
27.447393 27.514072
26.904994 27.592861
27.342807 27.325710
27.146220 26.398579
27.052093 26.514100
27.504108 26.617868
28.694467 25.793019
27.873421 26.047086
27.937571 25.565154
27.544413 26.481514
27.163174 26.401698
27.315016 26.254078
26.547335 25.889069
26.837585 25.806223
26.884719 25.647248
26.517249 25.549947
26.254831 25.946857
26.789056 25.994521
27.087262 25.313410
27.515939 25.996294
27.576358 25.786783
28.314163 25.700273
27.949378 25.757525
28.028245 26.179834
28.221255 26.274826
27.457044 26.493123
27.306934 26.691403
27.106114 27.672861
27.811788 27.437467
28.175172 27.371002
26.935732 28.132635
28.047225 27.553620
27.379468 28.409580
27.957752 28.309036
28.564042 27.606549
28.126167 27.414650
28.293121 28.184720
27.831959 27.729398
27.171488 27.307713
26.858482 27.129197
27.033510 27.893385
28.312598 27.164840
28.697488 26.966749
27.662899 26.754371
26.904627 27.205611
26.235442 28.098533
26.702882 27.161724
27.175820 27.540061
27.383028 27.117343
26.915239 26.278268
26.802564 26.179370
27.714769 25.791990
27.964321 26.026239
27.056081 26.499708
27.153554 26.160865
27.134861 26.132581
27.458817 25.492020
26.612826 25.596309
26.925823 25.439123
25.403597 25.647364
24.255188 25.495898
25.212448 26.130299
25.227342 26.132409
26.406023 25.967364
25.476973 25.381470
25.454067 26.287545
26.310778 26.715831
26.898522 26.264904
27.238509 25.985230
26.583557 26.634829
26.830978 26.772983
27.657227 26.746716
27.448009 26.036585
26.793484 26.455003
27.356941 25.659039
27.850250 26.368262
27.839337 26.343990
26.670819 26.778147
27.234801 26.581062
26.965554 26.173887
26.615798 25.242900
26.136424 25.819920
27.802770 25.502817
27.207779 26.271533
27.427308 26.173336
27.424337 25.935376
27.318712 25.520556
27.876741 25.723298
27.111119 25.826059
26.941096 25.557599
27.158556 26.207562
27.749756 26.272239
27.783031 25.104129
27.733660 25.247580
26.940962 25.859197
26.312936 25.419550
26.237354 25.673608
26.778468 25.869260
25.996846 25.919526
26.316169 25.591341
25.256460 24.598675
25.704920 25.323636
25.896599 25.308378
26.262618 25.308760
26.537926 25.208569
26.311034 25.745297
25.895502 25.975549
25.273240 26.258845
25.739232 25.680945
25.394523 25.452564
26.641427 25.735384
27.287158 25.562348
24.970362 26.876298
25.719805 25.642956
25.515319 25.348157
24.997158 25.389813
25.065708 25.622208
25.494402 25.998502
25.030393 26.228780
25.170692 25.671667
25.554162 25.695649
25.127525 25.727931
25.992946 26.253279
26.577107 26.371174
27.269372 26.326530
26.046194 26.262173
26.281348 26.349191
26.726350 25.855851
27.728594 25.626203
27.337740 25.508179
26.537282 26.046449
25.801564 26.084391
25.683634 26.151805
24.816465 26.091809
25.078874 25.726703
23.694094 25.785950
24.644788 25.900478
25.416215 25.276985
25.008129 25.796613
25.543059 25.405705
25.199484 25.905112
25.547183 26.256428
23.533782 26.256741
24.731823 26.367092
25.747781 26.745951
26.123456 27.001175
26.798023 26.344389
26.598681 25.994143
25.719196 26.103516
26.476069 26.320146
27.678047 25.900005
27.769664 26.429969
26.810841 26.782949
25.880656 26.357675
25.056188 26.360025
24.698717 26.024479
24.088066 26.294379
24.047954 26.033902
23.880935 25.207480
23.639802 25.928241
23.292568 25.774375
24.149085 25.881506
26.303432 25.989915
26.172530 25.803527
25.704280 25.818093
25.140185 25.811658
23.121655 25.680632
22.705763 26.394494
25.048334 25.541817
24.984277 25.732609
25.234956 25.978608
24.116550 26.181989
24.542812 27.036496
24.781284 26.496515
25.057983 26.041999
25.893072 25.942473
26.141186 26.439211
25.406116 26.188731
25.114933 25.617631
25.798680 26.505324
26.258090 26.221678
25.485909 26.191917
25.508756 26.474218
24.426199 27.032805
24.062030 26.985052
23.365969 27.135368
25.005937 26.567259
25.694177 26.140735
24.787934 26.508386
24.460158 26.064537
24.735316 26.249399
24.552261 26.435664
24.847348 26.841020
25.190507 26.536504
25.688346 26.175692
25.953468 26.842902
26.025027 27.201785
25.858718 26.732420
26.084527 27.345083
25.597181 26.230333
26.223878 26.553818
25.999824 26.228307
24.980565 26.504107
24.631042 26.848420
24.570516 26.749499
25.198124 26.714451
25.784497 25.590507
25.636634 26.310996
24.677422 25.947469
23.866848 26.145001
24.058153 26.039290
23.900392 26.790547
24.688298 26.647110
24.876287 27.516295
25.623446 26.832223
26.246994 26.389064
26.384342 27.392619
25.838463 27.416956
26.758762 27.417507
24.992151 26.857482
25.325752 27.443852
26.617600 26.724623
26.520959 26.646972
26.559661 27.037720
26.340511 27.424177
26.284775 27.089358
26.236619 26.559536
26.430822 26.900892
26.368824 27.342768
26.997166 27.094496
26.797777 26.964451
25.690758 27.555183
25.312294 26.916898
25.715114 27.229343
26.195290 26.656429
26.994046 26.744549
26.789902 26.253416
26.883622 26.902509
26.860737 26.993944
26.942655 26.980846
26.930951 27.640399
27.544211 27.082158
26.591074 27.439493
27.258833 26.785351
27.253864 26.524431
26.541148 27.289291
26.572190 26.654046
25.989437 27.065540
26.536850 26.721869
25.731933 26.690238
25.173275 26.912932
26.102312 26.870143
26.453549 27.704968
25.693340 27.386916
25.715584 26.573824
25.543218 27.001934
26.368132 26.984067
26.453096 27.040325
26.093540 26.654919
26.312871 26.599672
27.454173 26.874349
26.718555 26.481466
25.932347 26.855795
25.479698 26.879543
25.468102 27.062401
25.538051 27.233458
25.696851 27.223955
27.127161 27.456846
27.182114 27.146381
27.537193 27.084568
26.432169 26.878683
26.652278 26.893986
26.646722 27.125276
26.058367 26.940019
25.038355 27.543408
26.452017 27.828321
27.188063 27.744934
27.151476 27.064229
26.508275 26.752557
27.208102 27.089930
27.441498 26.905031
26.959735 26.466370
26.395844 26.995995
25.559379 27.532429
24.743187 27.111879
25.573196 27.076393
25.920107 27.131068
26.275534 26.604357
25.954747 26.917935
27.220704 26.785420
26.505208 26.835438
26.226549 27.511764
26.603599 26.176118
26.583504 27.222125
27.304108 27.762311
27.089324 26.865511
26.947478 27.120198
27.369010 26.932655
26.567630 26.778249
27.556768 26.422496
26.407052 27.036472
26.526500 26.417135
27.428567 26.436389
27.343383 26.789387
28.003273 26.152123
27.598371 26.584346
26.924592 26.551348
26.504933 26.266504
26.279654 26.293690
26.581758 26.214169
27.540057 26.046063
26.748890 26.113692
26.881115 26.191724
26.172226 27.064216
26.304244 26.762364
25.397791 27.012947
25.928040 26.223136
25.575392 25.841990
26.884132 26.650515
26.859326 26.652911
27.658985 26.586554
27.164549 26.651618
27.145799 26.575112
27.865334 26.883725
28.443157 25.873210
29.267084 25.634913
29.092404 26.452763
29.842604 26.167582
27.640279 26.498106
28.333673 25.888849
27.674603 25.897605
27.724759 25.581725
26.522552 26.745852
26.691009 26.047632
26.534363 25.494056
26.289756 25.784159
26.208437 25.438197
26.728592 25.221746
26.314369 26.040016
26.428514 26.221237
26.176787 26.707943
27.489771 25.973025
26.454047 26.517652
27.562125 26.476474
26.416961 26.800546
26.836010 27.002037
26.918861 27.410346
26.933387 27.098762
28.018930 26.637766
27.400771 26.027183
26.798515 26.915443
26.833269 26.840057
27.511418 26.173050
27.594066 26.462864
26.751935 25.923683
27.306440 25.777165
26.730427 26.780110
27.614054 26.361801
27.428382 26.805109
27.729297 27.143598
27.395146 27.132390
26.644448 26.877358
25.766947 26.652222
26.106461 26.625856
26.825961 27.117155
26.232078 26.624041
27.374852 26.105683
26.133961 26.201401
26.155604 26.489666
26.754560 26.275451
27.319333 25.462060
26.788418 26.189063
26.895259 26.470501
26.234282 26.982386
26.889671 26.616884
27.111695 26.539409
26.828844 26.842570
28.084467 26.419653
27.692282 26.479276
27.272739 27.182915
27.490262 27.740364
28.299924 26.871401
28.132680 27.638638
28.595303 27.124034
28.295261 27.341119
28.173786 27.254142
27.570002 27.067161
28.340851 27.092566
27.772889 27.722238
27.758994 27.389928
29.216434 27.368019
27.961290 27.216561
28.021326 27.532285
27.775374 26.524840
28.492442 27.416441
28.479038 26.755482
29.326452 26.775379
30.659768 27.188310
30.444869 27.318370
30.184014 26.798923
29.980858 27.325334
28.290575 27.200451
26.949210 27.975662
26.282764 27.186042
27.342916 27.572128
27.632388 27.345086
27.714411 27.450777
27.638396 27.437255
27.883255 27.486672
27.153078 26.606409
27.142402 27.029479
26.925814 27.334363
26.712751 26.969919
27.741290 27.158154
28.077047 27.301304
27.657289 28.171686
27.439782 27.722207
27.109984 28.523443
26.861203 27.884210
26.489497 26.640761
25.771101 28.111801
26.426978 27.659311
27.018726 28.361362
27.229342 27.883611
28.421412 27.692438
28.916941 27.355461
29.011585 28.160968
27.934670 27.451044
27.991540 27.718020
27.301069 27.481021
26.526705 27.671728
27.081590 28.177738
26.653102 28.342585
26.679311 28.155567
27.061698 27.935484
27.488468 27.337640
27.072970 27.928132
27.076689 27.112915
27.134003 27.245485
26.983052 27.825751
27.542892 27.574016
26.861221 27.088898
26.763876 27.669386
26.726702 27.852715
26.729068 27.106948
26.871137 27.429396
26.852156 27.831020
26.745137 28.355605
26.551465 28.406009
26.038978 28.463797
27.877705 27.596450
29.105988 26.621553
29.159208 26.488326
28.525151 27.381914
28.611348 28.704819
28.900646 27.918215
29.166772 27.919328
28.941070 28.194525
27.427606 28.010051
26.671158 27.774484
27.422756 27.766284
27.257022 28.311108
27.172458 27.162286
26.962757 27.557671
26.751405 28.188550
26.772356 27.971078
26.113918 27.837916
26.637152 27.051159
25.952576 27.612331
26.003171 27.979742
25.340236 27.865239
25.663446 28.224413
25.895343 27.287132
26.018823 27.862585
26.903751 26.903147
26.979333 27.792674
26.407770 27.755583
27.532253 26.878817
27.759718 27.545743
28.064413 26.866468
27.985876 27.988488
26.698452 27.219819
27.030091 27.274061
26.182982 27.198737
26.674517 27.551974
27.191432 27.485753
26.323392 28.014284
25.783030 28.135277
26.525659 28.654263
26.299904 28.016296
26.112672 27.541099
25.822208 28.582329
26.913990 28.377886
